cyc.time_seconds,veh.history.speed_ach_meters_per_second,veh.pt_type.BEV.res.history.soc,battery_energy_step_j,battery_energy_cum_j
61.0,20.02771693,0.9999918745885289,185218.315077425,11022484.276831266
62.0,20.07242165,0.9999917909226653,113660.0755902292,11136144.352421494
63.0,20.11712638,0.9999917069779768,114038.85934142616,11250183.21176292
64.0,20.16183111,0.9999916227538382,114418.49218941806,11364601.703952339
65.0,20.29594528,0.9999914840907772,188373.76842117662,11552975.472373515
66.0,20.43005946,0.9999913442587104,189961.86282714672,11742937.335200662
67.0,20.56417363,0.9999912032525314,191556.8941567977,11934494.229357459
68.0,20.69828781,0.999991061067083,193158.93162266206,12127653.16098012
69.0,20.78769726,0.9999909452141232,157386.2459248964,12285039.406905016
70.0,20.92181144,0.999990801051729,195844.61262866526,12480884.01953368
71.0,20.96651616,0.9999907116882575,121400.27606175092,12602284.295595432
72.0,21.01122089,0.9999906220331188,121796.50586117775,12724080.80145661
73.0,21.05592561,0.9999905320856716,122193.60710402545,12846274.408560636
74.0,21.10063034,0.9999904418452477,122591.6158138619,12968866.024374498
75.0,21.14533506,0.9999903513112035,122990.49898212438,13091856.523356622
76.0,21.10063034,0.9999903183371479,44795.25448602037,13136651.777842643
77.0,21.05592561,0.9999902855417347,44552.56878985262,13181204.346632496
78.0,21.01122089,0.9999902529242769,44310.816457285866,13225515.163089782
79.0,20.96651616,0.9999902204841145,44069.960637706914,13269585.12372749
80.0,20.96651616,0.9999901592666937,83163.86614609433,13352748.989873584
81.0,20.96651616,0.9999900980492729,83163.86614609433,13435912.85601968
82.0,21.01122089,0.9999900083941342,121796.50586117775,13557709.361880857
83.0,21.05592561,0.9999899184466869,122193.60710402545,13679902.968984883
84.0,21.05592561,0.9999898567636096,83796.4605594739,13763699.429544358
85.0,21.10063034,0.9999897665231857,122591.6158138619,13886291.04535822
86.0,21.05592561,0.9999897337277726,44552.56878985262,13930843.614148073
87.0,21.01122089,0.9999897011103147,44310.816457285866,13975154.43060536
88.0,20.96651616,0.9999896686701523,44069.960637706914,14019224.391243067
89.0,20.78769726,0.9999897037821907,-52852.85782556099,13966371.533417506
90.0,20.69828781,0.9999897019229298,2525.80589354921,13968897.339311056
91.0,20.65358308,0.9999896707050168,42409.534894932025,14011306.874205988
92.0,20.69828781,0.9999895830778304,119041.53272202518,14130348.406928014
93.0,20.78769726,0.9999894672248706,157386.2459248964,14287734.65285291
94.0,20.96651616,0.9999892958555248,232805.25627943384,14520539.909132343
95.0,21.05592561,0.9999891779344088,160195.83613638213,14680735.745268725
96.0,21.19003979,0.9999890313805413,199093.42902822007,14879829.174296945
97.0,21.32415396,0.9999888836230525,200728.54857544924,15080557.722872395
98.0,21.45826814,0.9999887346566345,202370.8788632871,15282928.601735681
99.0,21.54767759,0.999988612885739,165425.7615500337,15448354.363285715
100.0,21.68179177,0.9999884618926111,205124.16428078036,15653478.527566494
101.0,21.81590594,0.9999883096763187,206785.83327245433,15860264.36083895
102.0,21.95002012,0.9999881562314592,208454.84164481153,16068719.202483762
103.0,21.99472484,0.9999880599922943,130740.90549961121,16199460.107983373
104.0,21.95002012,0.9999880234950094,49581.56169591734,16249041.66967929
105.0,21.95002012,0.9999879570126309,90316.31123415548,16339357.980913445
106.0,21.90531539,0.9999879207069495,49321.268152146215,16388679.249065591
107.0,21.90531539,0.9999878544707587,89981.86529051766,16478661.114356108
108.0,21.95002012,0.9999877585378988,130324.79018450082,16608985.90454061
109.0,21.99472484,0.9999876622987339,130740.90549961121,16739726.81004022
110.0,22.03942957,0.9999875657525722,131157.96078803082,16870884.77082825
111.0,22.08413429,0.9999874688987469,131575.92158820265,17002460.692416452
112.0,22.12883902,0.999987371736564,131994.82539793255,17134455.517814383
113.0,22.12883902,0.9999873042628156,91663.087276135,17226118.605090518
114.0,22.12883902,0.9999872367890671,91663.087276135,17317781.692366652
115.0,22.08413429,0.9999871997128548,50368.03446181046,17368149.726828463
116.0,21.95002012,0.9999872153542567,-23544.426133367102,17344605.300695095
117.0,21.86061067,0.9999872103747933,6764.601090518561,17351369.901785612
118.0,21.72649649,0.9999872262306734,-23867.272033664074,17327502.629751947
119.0,21.63708704,0.9999872219247148,5849.644687523496,17333352.27443947
120.0,21.50297286,0.9999872379830225,-24171.978943672246,17309180.295495797
121.0,21.32415396,0.9999872731527623,-52939.71355493193,17256240.581940863
122.0,21.19003979,0.9999872894744624,-24568.453881077246,17231672.128059786
123.0,21.14533506,0.9999872563211029,45038.83895118885,17276710.967010975
124.0,21.23474451,0.9999871370088244,162085.73040332535,17438796.6974143
125.0,21.36885869,0.9999869888489447,201275.19654030958,17640071.893954612
126.0,21.41356341,0.9999868965392924,125402.66251759962,17765474.556472212
127.0,21.45826814,0.9999868039313805,125807.84826175532,17891282.404733967
128.0,21.41356341,0.9999867696879404,46519.713334283326,17937802.11806825
129.0,21.41356341,0.9999867061164284,86361.89919125401,18024164.017259505
130.0,21.41356341,0.9999866425449163,86361.89919125401,18110525.916450758
131.0,21.45826814,0.9999865499370044,125807.84826175532,18236333.764712512
132.0,21.45826814,0.9999864861265195,86686.5436964491,18323020.30840896
133.0,21.45826814,0.9999864223160346,86686.5436964491,18409706.85210541
134.0,21.41356341,0.9999863880725945,46519.713334283326,18456226.565439694
135.0,21.14533506,0.9999864609502002,-109699.97474931419,18346526.590690378
136.0,20.56417363,0.9999866623929253,-303224.3126897179,18043302.27800066
137.0,19.35714605,0.9999871041066266,-664895.3609544514,17378406.917046208
138.0,18.41834682,0.9999874229913865,-480005.48081084725,16898401.43623536
139.0,17.65836649,0.9999876645464844,-363603.989270927,16534797.446964433
140.0,17.52425231,0.9999876823289012,-26767.217008138818,16508030.229956295
141.0,17.43484286,0.9999876846215165,-3450.989426428442,16504579.240529867
142.0,17.43484286,0.9999876398255213,60855.35957925004,16565434.600109117
143.0,17.47954759,0.9999875711427868,93305.4948659987,16658740.094975116
144.0,17.65836649,0.999987431489549,189718.92346069822,16848459.018435813
145.0,17.92659484,0.9999872439414461,254784.09781500793,17103243.11625082
146.0,18.32893737,0.9999869832594828,354136.44728404377,17457379.563534863
147.0,18.77598462,0.9999866920996459,395540.6383760478,17852920.20191091
148.0,19.2677366,0.9999863676090028,440820.53852254845,18293740.74043346
149.0,19.53596495,0.999986161280431,280297.3647761822,18574038.10520964
